ortologus_row,start_codons,ATG,GTG,TTG,uniformity,Species,Genes,Alg.-Conn.,S_ruber0.fasta,S_ruber1.fasta,S_ruber2.fasta,S_ruber3.fasta,S_ruber4.fasta,S_ruber5.fasta,S_ruber6.fasta,S_ruber7.fasta,cog,organism
2707,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2452886756:0.939,BJLFMBCO_00327_S_ruber0_5,GNNGOPDE_00401_S_ruber1_3,*,ILAIMGLD_00059_S_ruber3_2,*,MENLLFMI_00331_S_ruber5_1,*,HOOJEANF_00291_S_ruber7_2,COG3279,S_ruber
2708,"['ATG', 'GTG', 'GTG', 'GTG', 'GTG']",1.0,4.0,0.0,different,5,5,@2459012940:0.827,*,GNNGOPDE_01486_S_ruber1_3,DFALBHKG_01358_S_ruber2_4,NHIKOAIL_00315_S_ruber3_5,KFBDFGIE_01324_S_ruber4_1,*,*,HOOJEANF_01387_S_ruber7_2,absent,S_ruber
2709,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2478809070:0.918,*,*,DFALBHKG_02057_S_ruber2_4,NHIKOAIL_02091_S_ruber3_5,*,MENLLFMI_02119_S_ruber5_1,FBNFPFMN_02129_S_ruber6_2,HOOJEANF_02064_S_ruber7_2,absent,S_ruber
2710,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2621568120:0.889,BJLFMBCO_02434_S_ruber0_5,GNNGOPDE_02603_S_ruber1_3,*,NHIKOAIL_02503_S_ruber3_5,KFBDFGIE_02584_S_ruber4_1,MENLLFMI_02536_S_ruber5_1,*,*,absent,S_ruber
2711,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2676466652:0.981,BJLFMBCO_02076_S_ruber0_5,*,DFALBHKG_02091_S_ruber2_4,NHIKOAIL_02126_S_ruber3_5,*,MENLLFMI_02153_S_ruber5_1,FBNFPFMN_02165_S_ruber6_2,*,COG2067,S_ruber
2712,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2682637272:0.778,*,*,DFALBHKG_02346_S_ruber2_4,*,KFBDFGIE_02451_S_ruber4_1,MENLLFMI_02406_S_ruber5_1,FBNFPFMN_02404_S_ruber6_2,HOOJEANF_02342_S_ruber7_2,absent,S_ruber
2713,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2684409976:0.98,*,GNNGOPDE_00026_S_ruber1_3,*,NHIKOAIL_00027_S_ruber3_5,*,MENLLFMI_00026_S_ruber5_1,FBNFPFMN_00027_S_ruber6_2,HOOJEANF_00026_S_ruber7_2,absent,S_ruber
2714,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2713004188:0.879,BJLFMBCO_01581_S_ruber0_5,*,*,NHIKOAIL_01624_S_ruber3_5,*,MENLLFMI_01627_S_ruber5_1,FBNFPFMN_01659_S_ruber6_2,HOOJEANF_01607_S_ruber7_2,absent,S_ruber
2715,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2831791870:0.966,BJLFMBCO_00448_S_ruber0_5,GNNGOPDE_00512_S_ruber1_3,DFALBHKG_00437_S_ruber2_4,NHIKOAIL_00422_S_ruber3_5,*,*,FBNFPFMN_00425_S_ruber6_2,*,absent,S_ruber
2716,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2856221816:0.948,*,*,DFALBHKG_02344_S_ruber2_4,*,KFBDFGIE_02449_S_ruber4_1,MENLLFMI_02404_S_ruber5_1,FBNFPFMN_02402_S_ruber6_2,HOOJEANF_02340_S_ruber7_2,absent,S_ruber
2717,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2871008596:0.956,*,*,DFALBHKG_02426_S_ruber2_4,*,KFBDFGIE_02528_S_ruber4_1,MENLLFMI_02482_S_ruber5_1,FBNFPFMN_02480_S_ruber6_2,HOOJEANF_02417_S_ruber7_2,absent,S_ruber
2718,"['ATG', 'ATG', 'TTG', 'ATG', 'ATG']",4.0,0.0,1.0,different,5,5,@295445240:0.0937,DNKIMDIL_00045_S_ruber0_4,GNNGOPDE_02700_S_ruber1_3,HPHGLPOA_00002_S_ruber2_1,NHIKOAIL_02600_S_ruber3_5,KFBDFGIE_02204_S_ruber4_1,*,*,*,absent,S_ruber
2719,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@2999529744:0.0873,BJLFMBCO_00283_S_ruber0_5,GNNGOPDE_00348_S_ruber1_3,*,*,KFBDFGIE_00680_S_ruber4_1,MENLLFMI_00281_S_ruber5_1,*,HOOJEANF_00253_S_ruber7_2,absent,S_ruber
2720,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3024549360:0.878,*,GNNGOPDE_00516_S_ruber1_3,DFALBHKG_00441_S_ruber2_4,NHIKOAIL_00426_S_ruber3_5,*,MENLLFMI_00451_S_ruber5_1,*,HOOJEANF_00404_S_ruber7_2,absent,S_ruber
2721,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3047562476:0.982,*,GNNGOPDE_00827_S_ruber1_3,*,NHIKOAIL_00738_S_ruber3_5,*,MENLLFMI_00739_S_ruber5_1,FBNFPFMN_00775_S_ruber6_2,HOOJEANF_00691_S_ruber7_2,absent,S_ruber
2722,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3056405864:0.95,*,*,DFALBHKG_02208_S_ruber2_4,*,KFBDFGIE_02317_S_ruber4_1,MENLLFMI_02271_S_ruber5_1,FBNFPFMN_02271_S_ruber6_2,HOOJEANF_02208_S_ruber7_2,absent,S_ruber
2723,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3071329212:0.93,*,GNNGOPDE_03055_S_ruber1_3,DFALBHKG_02833_S_ruber2_4,*,KFBDFGIE_02927_S_ruber4_1,MENLLFMI_02884_S_ruber5_1,FBNFPFMN_02882_S_ruber6_2,*,absent,S_ruber
2724,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3134110670:0.959,*,GNNGOPDE_00745_S_ruber1_3,*,NHIKOAIL_00666_S_ruber3_5,*,MENLLFMI_00684_S_ruber5_1,FBNFPFMN_00663_S_ruber6_2,HOOJEANF_00632_S_ruber7_2,absent,S_ruber
2725,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3184831574:0.927,*,GNNGOPDE_00141_S_ruber1_3,*,NHIKOAIL_00139_S_ruber3_5,*,MENLLFMI_00146_S_ruber5_1,FBNFPFMN_00140_S_ruber6_2,HOOJEANF_00133_S_ruber7_2,absent,S_ruber
2726,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3190239922:0.946,BJLFMBCO_01639_S_ruber0_5,*,DFALBHKG_01632_S_ruber2_4,*,KFBDFGIE_01601_S_ruber4_1,MENLLFMI_01690_S_ruber5_1,*,HOOJEANF_01666_S_ruber7_2,absent,S_ruber
2727,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3201931742:0.935,BJLFMBCO_00169_S_ruber0_5,*,DFALBHKG_00177_S_ruber2_4,NHIKOAIL_00183_S_ruber3_5,KFBDFGIE_00178_S_ruber4_1,*,FBNFPFMN_00184_S_ruber6_2,*,absent,S_ruber
2728,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3225404068:0.894,BJLFMBCO_01367_S_ruber0_5,GNNGOPDE_01490_S_ruber1_3,DFALBHKG_01363_S_ruber2_4,*,KFBDFGIE_01328_S_ruber4_1,*,*,HOOJEANF_01391_S_ruber7_2,absent,S_ruber
2729,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3340788530:0.774,BJLFMBCO_00525_S_ruber0_5,*,DFALBHKG_00515_S_ruber2_4,NHIKOAIL_00507_S_ruber3_5,KFBDFGIE_00461_S_ruber4_1,*,FBNFPFMN_00502_S_ruber6_2,*,absent,S_ruber
2730,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3427277828:0.978,*,GNNGOPDE_00519_S_ruber1_3,DFALBHKG_00444_S_ruber2_4,NHIKOAIL_00429_S_ruber3_5,*,MENLLFMI_00454_S_ruber5_1,*,HOOJEANF_00407_S_ruber7_2,absent,S_ruber
2731,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3493143584:0.979,*,GNNGOPDE_00547_S_ruber1_3,*,NHIKOAIL_00458_S_ruber3_5,*,MENLLFMI_00482_S_ruber5_1,FBNFPFMN_00456_S_ruber6_2,HOOJEANF_00435_S_ruber7_2,absent,S_ruber
2732,"['TTG', 'TTG', 'TTG', 'TTG', 'TTG']",0.0,0.0,5.0,same,5,5,@3530845164:0.98,BJLFMBCO_01259_S_ruber0_5,GNNGOPDE_01381_S_ruber1_3,DFALBHKG_01252_S_ruber2_4,NHIKOAIL_01297_S_ruber3_5,*,MENLLFMI_01303_S_ruber5_1,*,*,absent,S_ruber
2733,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3567575516:0.823,BJLFMBCO_01366_S_ruber0_5,GNNGOPDE_01489_S_ruber1_3,DFALBHKG_01361_S_ruber2_4,*,KFBDFGIE_01327_S_ruber4_1,*,*,HOOJEANF_01390_S_ruber7_2,absent,S_ruber
2734,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3595706188:0.9,BJLFMBCO_00285_S_ruber0_5,*,DFALBHKG_00274_S_ruber2_4,NHIKOAIL_00278_S_ruber3_5,KFBDFGIE_00257_S_ruber4_1,*,FBNFPFMN_00278_S_ruber6_2,*,absent,S_ruber
2735,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3721448652:0.784,*,*,DFALBHKG_02056_S_ruber2_4,NHIKOAIL_02090_S_ruber3_5,*,MENLLFMI_02118_S_ruber5_1,FBNFPFMN_02128_S_ruber6_2,HOOJEANF_02063_S_ruber7_2,absent,S_ruber
2736,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,5.0,0.0,same,5,5,@3747560036:0.975,*,GNNGOPDE_00520_S_ruber1_3,DFALBHKG_00445_S_ruber2_4,NHIKOAIL_00430_S_ruber3_5,*,MENLLFMI_00455_S_ruber5_1,*,HOOJEANF_00408_S_ruber7_2,absent,S_ruber
2737,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3755183840:0.959,*,*,*,NHIKOAIL_00103_S_ruber3_5,KFBDFGIE_00103_S_ruber4_1,MENLLFMI_00116_S_ruber5_1,FBNFPFMN_00104_S_ruber6_2,HOOJEANF_00103_S_ruber7_2,absent,S_ruber
2738,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3772156946:0.967,*,*,*,NHIKOAIL_00104_S_ruber3_5,KFBDFGIE_00104_S_ruber4_1,MENLLFMI_00117_S_ruber5_1,FBNFPFMN_00105_S_ruber6_2,HOOJEANF_00104_S_ruber7_2,absent,S_ruber
2739,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3792408238:0.952,BJLFMBCO_00331_S_ruber0_5,PMFBLBLO_00006_S_ruber1_1,HPHGLPOA_00018_S_ruber2_1,*,*,*,GHBHKFGM_00040_S_ruber6_3,IPKNLIHJ_00011_S_ruber7_1,COG4974,S_ruber
2740,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,5.0,0.0,same,5,5,@3869197692:0.891,*,*,DFALBHKG_02206_S_ruber2_4,*,KFBDFGIE_02315_S_ruber4_1,MENLLFMI_02269_S_ruber5_1,FBNFPFMN_02269_S_ruber6_2,HOOJEANF_02206_S_ruber7_2,absent,S_ruber
2741,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3904542424:0.975,*,GNNGOPDE_00548_S_ruber1_3,*,NHIKOAIL_00459_S_ruber3_5,*,MENLLFMI_00483_S_ruber5_1,FBNFPFMN_00457_S_ruber6_2,HOOJEANF_00436_S_ruber7_2,absent,S_ruber
2742,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@3932115292:0.96,BJLFMBCO_00447_S_ruber0_5,GNNGOPDE_00511_S_ruber1_3,DFALBHKG_00436_S_ruber2_4,NHIKOAIL_00421_S_ruber3_5,*,*,FBNFPFMN_00424_S_ruber6_2,*,absent,S_ruber
2743,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@394932464:0.966,*,*,DFALBHKG_02343_S_ruber2_4,*,KFBDFGIE_02448_S_ruber4_1,MENLLFMI_02403_S_ruber5_1,FBNFPFMN_02401_S_ruber6_2,HOOJEANF_02339_S_ruber7_2,absent,S_ruber
2744,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@4043890588:0.842,BJLFMBCO_00659_S_ruber0_5,*,*,NHIKOAIL_00641_S_ruber3_5,KFBDFGIE_00604_S_ruber4_1,MENLLFMI_00662_S_ruber5_1,FBNFPFMN_00640_S_ruber6_2,*,absent,S_ruber
2745,"['GTG', 'GTG', 'ATG', 'ATG', 'ATG']",3.0,2.0,0.0,different,5,5,@4062471428:0.564,BJLFMBCO_02602_S_ruber0_5,*,DFALBHKG_02647_S_ruber2_4,*,KFBDFGIE_02747_S_ruber4_1,*,FBNFPFMN_02698_S_ruber6_2,HOOJEANF_02640_S_ruber7_2,absent,S_ruber
2746,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@4183403096:0.943,BJLFMBCO_00329_S_ruber0_5,GNNGOPDE_00403_S_ruber1_3,*,ILAIMGLD_00057_S_ruber3_2,*,MENLLFMI_00333_S_ruber5_1,*,HOOJEANF_00293_S_ruber7_2,absent,S_ruber
2747,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@4202256262:0.973,BJLFMBCO_02150_S_ruber0_5,*,DFALBHKG_02171_S_ruber2_4,*,*,MENLLFMI_02232_S_ruber5_1,FBNFPFMN_02232_S_ruber6_2,HOOJEANF_02167_S_ruber7_2,absent,S_ruber
2748,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@4208013000:0.809,BJLFMBCO_00717_S_ruber0_5,*,DFALBHKG_00704_S_ruber2_4,*,KFBDFGIE_00665_S_ruber4_1,MENLLFMI_00750_S_ruber5_1,*,HOOJEANF_00705_S_ruber7_2,absent,S_ruber
2749,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@4221574922:0.969,BJLFMBCO_02443_S_ruber0_5,GNNGOPDE_02714_S_ruber1_3,*,NHIKOAIL_02613_S_ruber3_5,KFBDFGIE_02593_S_ruber4_1,MENLLFMI_02545_S_ruber5_1,*,*,COG2518,S_ruber
2750,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@444297724:0.975,BJLFMBCO_00326_S_ruber0_5,GNNGOPDE_00400_S_ruber1_3,*,ILAIMGLD_00062_S_ruber3_2,*,MENLLFMI_00330_S_ruber5_1,*,HOOJEANF_00290_S_ruber7_2,absent,S_ruber
2751,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@478378818:0.972,*,*,DFALBHKG_02352_S_ruber2_4,NHIKOAIL_02371_S_ruber3_5,*,MENLLFMI_02412_S_ruber5_1,FBNFPFMN_02410_S_ruber6_2,HOOJEANF_02348_S_ruber7_2,absent,S_ruber
2752,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@483737208:0.973,*,*,DFALBHKG_02351_S_ruber2_4,NHIKOAIL_02370_S_ruber3_5,*,MENLLFMI_02411_S_ruber5_1,FBNFPFMN_02409_S_ruber6_2,HOOJEANF_02347_S_ruber7_2,absent,S_ruber
2753,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,5.0,0.0,same,5,5,@508423706:0.953,*,GNNGOPDE_01540_S_ruber1_3,DFALBHKG_01412_S_ruber2_4,*,*,MENLLFMI_01463_S_ruber5_1,FBNFPFMN_01494_S_ruber6_2,HOOJEANF_01440_S_ruber7_2,absent,S_ruber
2754,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@621625288:0.958,*,*,DFALBHKG_02425_S_ruber2_4,*,KFBDFGIE_02527_S_ruber4_1,MENLLFMI_02481_S_ruber5_1,FBNFPFMN_02479_S_ruber6_2,HOOJEANF_02416_S_ruber7_2,absent,S_ruber
2755,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,5.0,0.0,same,5,5,@64409990:0.979,*,GNNGOPDE_00138_S_ruber1_3,*,NHIKOAIL_00136_S_ruber3_5,*,MENLLFMI_00143_S_ruber5_1,FBNFPFMN_00137_S_ruber6_2,HOOJEANF_00130_S_ruber7_2,absent,S_ruber
2756,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@67757234:0.974,*,GNNGOPDE_00210_S_ruber1_3,*,NHIKOAIL_00204_S_ruber3_5,*,MENLLFMI_00209_S_ruber5_1,FBNFPFMN_00205_S_ruber6_2,HOOJEANF_00193_S_ruber7_2,absent,S_ruber
2757,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@808256388:0.763,BJLFMBCO_02147_S_ruber0_5,*,DFALBHKG_02168_S_ruber2_4,*,KFBDFGIE_02127_S_ruber4_1,*,FBNFPFMN_02229_S_ruber6_2,HOOJEANF_02163_S_ruber7_2,absent,S_ruber
2758,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG']",5.0,0.0,0.0,same,5,5,@984392638:0.708,BJLFMBCO_00324_S_ruber0_5,GNNGOPDE_00398_S_ruber1_3,*,ILAIMGLD_00065_S_ruber3_2,*,MENLLFMI_00328_S_ruber5_1,*,HOOJEANF_00288_S_ruber7_2,absent,S_ruber
2774,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1003112206:0.92,BJLFMBCO_00309_S_ruber0_5,*,DFALBHKG_00312_S_ruber2_4,NHIKOAIL_00301_S_ruber3_5,*,*,EMDEPFKO_00047_S_ruber6_1,*,absent,S_ruber
2775,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1023844414:0.957,*,GNNGOPDE_00112_S_ruber1_3,*,*,KFBDFGIE_00110_S_ruber4_1,MENLLFMI_00123_S_ruber5_1,*,HOOJEANF_00110_S_ruber7_2,absent,S_ruber
2776,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1043556290:0.971,*,GNNGOPDE_00365_S_ruber1_3,DFALBHKG_00292_S_ruber2_4,*,*,MENLLFMI_00295_S_ruber5_1,FBNFPFMN_00293_S_ruber6_2,*,COG3279,S_ruber
2777,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@108234920:0.961,BJLFMBCO_00323_S_ruber0_5,GNNGOPDE_00396_S_ruber1_3,*,*,*,MENLLFMI_00326_S_ruber5_1,*,HOOJEANF_00286_S_ruber7_2,absent,S_ruber
2778,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1083633880:0.965,*,GNNGOPDE_00110_S_ruber1_3,*,*,KFBDFGIE_00108_S_ruber4_1,MENLLFMI_00121_S_ruber5_1,*,HOOJEANF_00108_S_ruber7_2,absent,S_ruber
2779,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1084354900:0.45,*,GNNGOPDE_02873_S_ruber1_3,*,NHIKOAIL_02772_S_ruber3_5,*,MENLLFMI_02705_S_ruber5_1,*,HOOJEANF_02641_S_ruber7_2,absent,S_ruber
2780,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1085294932:0.973,*,*,DFALBHKG_02175_S_ruber2_4,*,*,MENLLFMI_02236_S_ruber5_1,FBNFPFMN_02236_S_ruber6_2,HOOJEANF_02171_S_ruber7_2,absent,S_ruber
2781,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1107837840:0.977,*,*,DFALBHKG_02446_S_ruber2_4,*,KFBDFGIE_02549_S_ruber4_1,*,FBNFPFMN_02500_S_ruber6_2,HOOJEANF_02438_S_ruber7_2,COG1226,S_ruber
2782,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1109026894:0.534,*,GNNGOPDE_00366_S_ruber1_3,DFALBHKG_00293_S_ruber2_4,*,*,MENLLFMI_00296_S_ruber5_1,FBNFPFMN_00294_S_ruber6_2,*,absent,S_ruber
2783,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1112248010:0.941,*,*,*,NHIKOAIL_01317_S_ruber3_5,KFBDFGIE_01233_S_ruber4_1,MENLLFMI_01323_S_ruber5_1,FBNFPFMN_01350_S_ruber6_2,*,absent,S_ruber
2784,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1158687042:0.757,BJLFMBCO_02119_S_ruber0_5,*,DFALBHKG_02135_S_ruber2_4,*,*,MENLLFMI_02197_S_ruber5_1,IPAHHKAL_00023_S_ruber6_4,*,absent,S_ruber
2785,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1184347910:0.916,BJLFMBCO_00312_S_ruber0_5,GNNGOPDE_00386_S_ruber1_3,*,*,*,MENLLFMI_00316_S_ruber5_1,*,HOOJEANF_00276_S_ruber7_2,absent,S_ruber
2786,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1195711648:0.975,*,GNNGOPDE_02266_S_ruber1_3,*,NHIKOAIL_02161_S_ruber3_5,KFBDFGIE_02096_S_ruber4_1,*,FBNFPFMN_02200_S_ruber6_2,*,absent,S_ruber
2787,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1212213288:0.972,BJLFMBCO_02619_S_ruber0_5,GNNGOPDE_02891_S_ruber1_3,*,*,*,MENLLFMI_02723_S_ruber5_1,*,HOOJEANF_02658_S_ruber7_2,absent,S_ruber
2788,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1218058732:0.789,ELDEJJAC_00053_S_ruber0_2,GNNGOPDE_02695_S_ruber1_3,*,NHIKOAIL_02595_S_ruber3_5,KFBDFGIE_02209_S_ruber4_1,*,*,*,absent,S_ruber
2789,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1253205390:0.809,BJLFMBCO_00227_S_ruber0_5,*,DFALBHKG_00225_S_ruber2_4,NHIKOAIL_00238_S_ruber3_5,*,*,FBNFPFMN_00238_S_ruber6_2,*,absent,S_ruber
2790,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@125337006:0.975,*,*,DFALBHKG_02052_S_ruber2_4,*,*,MENLLFMI_02114_S_ruber5_1,FBNFPFMN_02124_S_ruber6_2,HOOJEANF_02059_S_ruber7_2,absent,S_ruber
2791,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@128742756:0.925,*,GNNGOPDE_00559_S_ruber1_3,DFALBHKG_00481_S_ruber2_4,NHIKOAIL_00470_S_ruber3_5,*,*,FBNFPFMN_00468_S_ruber6_2,*,absent,S_ruber
2792,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1290373738:0.978,*,GNNGOPDE_00130_S_ruber1_3,*,NHIKOAIL_00128_S_ruber3_5,KFBDFGIE_00128_S_ruber4_1,*,FBNFPFMN_00129_S_ruber6_2,*,absent,S_ruber
2793,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1321341582:0.975,*,*,DFALBHKG_02026_S_ruber2_4,*,*,MENLLFMI_02088_S_ruber5_1,FBNFPFMN_02097_S_ruber6_2,HOOJEANF_02033_S_ruber7_2,absent,S_ruber
2794,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1324610430:0.768,BJLFMBCO_00230_S_ruber0_5,*,DFALBHKG_00227_S_ruber2_4,NHIKOAIL_00240_S_ruber3_5,*,*,FBNFPFMN_00240_S_ruber6_2,*,absent,S_ruber
2795,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1336142340:0.853,BJLFMBCO_00315_S_ruber0_5,GNNGOPDE_00389_S_ruber1_3,*,*,*,MENLLFMI_00319_S_ruber5_1,*,HOOJEANF_00279_S_ruber7_2,absent,S_ruber
2796,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1367946872:0.963,BJLFMBCO_00694_S_ruber0_5,*,DFALBHKG_00681_S_ruber2_4,*,KFBDFGIE_00637_S_ruber4_1,MENLLFMI_00693_S_ruber5_1,*,*,absent,S_ruber
2797,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1458628170:0.977,*,*,DFALBHKG_03003_S_ruber2_4,*,*,MENLLFMI_03053_S_ruber5_1,FBNFPFMN_03051_S_ruber6_2,HOOJEANF_02994_S_ruber7_2,absent,S_ruber
2798,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1478832702:0.978,BJLFMBCO_02376_S_ruber0_5,GNNGOPDE_02550_S_ruber1_3,*,NHIKOAIL_02441_S_ruber3_5,KFBDFGIE_02524_S_ruber4_1,*,*,*,absent,S_ruber
2799,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1495428838:0.891,BJLFMBCO_00212_S_ruber0_5,*,DFALBHKG_00208_S_ruber2_4,ILAIMGLD_00046_S_ruber3_2,*,*,EMDEPFKO_00014_S_ruber6_1,*,absent,S_ruber
2800,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1535840472:0.953,*,GNNGOPDE_00832_S_ruber1_3,*,NHIKOAIL_00743_S_ruber3_5,*,*,FBNFPFMN_00780_S_ruber6_2,HOOJEANF_00696_S_ruber7_2,absent,S_ruber
2801,"['ATG', 'ATG', 'ATG', 'ATG']",4.0,0.0,0.0,same,4,4,@1535953944:0.46,*,*,DFALBHKG_00971_S_ruber2_4,NHIKOAIL_01018_S_ruber3_5,KFBDFGIE_00930_S_ruber4_1,*,*,HOOJEANF_00968_S_ruber7_2,absent,S_ruber
